place_id,place_name,description,category,city,price,rating,time_minutes,lat,long,rating_count
154,Pantai Ngrawe (Mesra),kabupaten gunungkidul jadi salah satu wilayah di yogyakarta dengan koleksi pantai terbanyak tak terhitung jumlah pantai yang ada di sepanjang pesisir selatannya ada yang tetap alami ada juga yang sengaja mendapat sentuhan agar lebih apik salah satunya adalah pantai ngrawe yang terletak di kemadang gunungkidul sebagai pantai wisata pantai yang juga terkenal dengan pantai mesra ini populer berkat kekuatan media sosial sementara pantai lainnya menawarkan keindahan alami pantai ngrawe justru menyajikan konsep taman yang tidak biasa tertarik untuk mencoba berwisata di taman pinggir pantai pantai ini bisa jadi pilihan yang tepat,Bahari,Yogyakarta,10000,45,,-8.1333389,110.5537405,25
155,Pantai Ngobaran,pantai ngobaran merupakan salah satu tempat wisata alam yang terletak di gugusan laut pantai selatan tepatnya di desa kanigoro kecamatan saptosari kabupaten gunungkidul daerah istimewa yogyakarta 2 km dari pantai ngrenehannpantai ini sangat indah jika air surut maka tampaklah kolam kolam kecil yang terbentuk dari karang karang yang tertutp oleh alga rumput laut yang hijau sebagai bahan baku kosmetik dan terdapat banyak biota laut lainnya yang mungkin terjebak di kolam karang tersebut hal inilah yang menopanng kehidupan nelayan darat yakni para nelayan yang tidak memerlukan kapal atau perahu untuk mendapatkan hasil laut cukup beraktivitas dipinggir pantai biota laut yang sering di dapat adalah lobster landak laut kerangkerangan bintang laut dan rumput laut itu sendiri tentunya,Bahari,Yogyakarta,5000,46,,-8.1184844,110.5028785,22
156,Pantai Pulang Sawal,pantai pulang sawal yang ada di kecamatan tepus bisa dicoba wisatawan lebih akrab dengan nama indrayanti untuk merujuk pantai ini tidak hanya pengunjung lokal wisatawan mancanegara pun terpikat dengan pesonanya,Bahari,Yogyakarta,10000,45,,-8.1506589,110.6126311,28
157,Pantai Baron,pantai baron adalah salah satu objek wisata berupa pantai yang terletak di desa kemadang kecamatan tanjungsari kabupaten gunungkidul lokasi pantai baron dapat ditempuh 40 km daeri pusat kota yogyakarta asal mula nama pantai baron berasal dari nama seorang bangsawan asal belanda yang bernama baron skeber bangsawan tersebut pernah mendaratkan kapalnya di pantai selatan tepatnya di pantai yang saat ini terkenal dengan sebutan pantai baron jalan menuju objek wisata pantai baron cukup baik untuk dilalui kendaraan pribadi sepeda motor dan busobjek wisata pantai baron merupakan pantai yang membentuk cekungan seperti pantai lainnya di pantai baron tersedia aneka ikan laut beserta olahannya ikan yang biasanya dijual di pantai baron adalah udang windu kakap bawal putih dan tongkol pantai baron memiliki fasilitas berupa tempat pelelangan ikan wahana permainan anakanak perahu bermesin dan toko cenderamata buah sirkaya pisang tanduk sirsak dan berbagai macam cenderamata yang terbuat dari kerang laut cenderamata berbahan kerang yang banyak dijual di pantai baron adalah bros tirai kerang lampu hias cermin berhias karang figura dan aneka karakter hewan yang juga terbuat dari kerang lautupacara sedekah laut adalah upacara yang masih sering dilakukan oleh masyarakat gunungkidul pantai baron adalah salah satu tempat untuk menyelenggarakan upacara sedekah laut tersebut upacara sedekah laut diselenggarakan setiap tanggal satu syuro dalam penanggalan jawa upacara sedekah laut dilakukan sebagai ungkapan rasa syukur penduduk setempat atas melimpahnya tangkapan ikan di pantai baron awalnya sebagaian besar penduduk di sekitar pantai baron bukanlah nelayan melainkan petani yang mengolah kebun suatu ketika ada seseorang yang memulai menangkap ikan di pinggiran pantai dan mendapatkan banyak ikan kemudian banyak penduduk yang mengikuti orang tersebut untuk menangkap ikan semakin lama ikan di pinggir pantai semakin sedikit kemudian penduduk mencoba menangkap ikan ketengah laut menggunakan rakit kayu adanya kapal di pantai ini karena suatu ketika terjadi tragedi nelayan yang saat menangkap ikan di tengah laut digigit oleh ikan hiu maka kabar ini pun tersiar di manamana dan menjadikan pemerintah menyumbangkan perahu untuk nelayan pantai baronkeunikan pantai baron adalah adanya sunga bawah tanah yang mengalir cukup deras ke arah lautan sungai bawah tanah tersebut mengalir ke arah laut dan membentuk sebuah sungai uniknya sungai bawah tanah yang ada di pantai baron adalah rasa airnya yang tawar meskipun berada sangat dekat dengan laut pengunjung yang tidak berani bermain dan berenang di laut dapat bermain air dan berenang dialiran sungai bawah tanah tersebut pemandangan lain yang ada di pantai baron adalah sebuah bukit yang berada di sekitar pantai pengunjung dapat menikmati keindahan pantai dari atas bukit tersebut,Bahari,Yogyakarta,10000,44,,-8.1288246,110.5487763,23
158,Pantai Pok Tunggal,pantai pok tunggal atau biasa disebut the hidden paradise surga yang tersembunyi adalah salah satu objek wisata yang ada di yogyakarta tepatnya di desa tepus tepus gunung kidul yogyakarta jika dihitung dari kota maka jarak tempuhnya sejauh 80 km atau sekitar 2 jam perjalanannnama pantai pok tunggal diambil karena dipantai tersebut terdapat sebuah pohon duras tua yang berdiri kokoh hingga saat ini pantai ini dikelilingi oleh tebing perbukitan karst terdapat tebingtebing karang yang ditumbuhi oleh pepohonan yang lebat dan didalamnya dihuni oleh kerakera yang jinak uniknya pantai ini memiliki aliran sungai air tawar dibawah tanah yang menjadi sumber kehidupan bagi masyarakat sekitar pantai layaknya pantai selatan lainnya pantai pok tunggal memiliki pasir putih yang halus dan membentang sepanjang pantai sampai saat ini pantai pok tunggal masih terjaga kebersihan dan kealamiannyanpantai ini sangat ramai dikunjungi baik saat liburan maupun saat hari biasa terdapat banyak sekali aktivitasaktivitas yang ditawarkan di pantai pok tunggal seperti diving snorkeling berenang berkemah berfoto di spotspot foto yang indah hingga aktivitas ekstrem seperti rock climbing,Bahari,Yogyakarta,10000,45,,-8.1554468,110.6217582,28
159,Hutan Pinus Asri,hampir semua kawasan di daerah dlingo dan sekitarnya banyak ditumbuhi pohon pinus salah satunya adalah kawasan hutan pinus asri yang ada di dusun karangasem karena keindahannya tak heran jika banyak wisatawan datang untuk berfoto udara sejuk berkolaborasi dengan jajaran pohon pinus nan indah jika diperhatikan pemandangan pohon pinus ini terlihat seperti pemandangan di northwest pacific apalagi kabut tipis di pagi hari menyelimuti dengan tenangnya,Cagar Alam,Yogyakarta,2500,45,,-7.9209209,110.4355651,26
160,Pasar Kebon Empring Bintaran,pasar kebon empring merupakan salah satu objek wisata di kecamatan piyungan yang menawarkan kuliner tradisional seperti sego atau nasi wader jangan lombok sego lele sego welut sego wiwit tengkleng sego mentel geblek hingga dawet batok dan seruni harga yang ditawarkan relatif murah mulai dari rp3000 sampai rp17000 pasar kebon pring mulai dibuka untuk kunjungan wisatawan pada 17 mei 2018 dinamakan pasar kebon empring karena hampir sekeliling objek wisata tersebut adalah pohon bambu atau empring dalam bahasa jawa lokasi tersebut mulai menjadi objek wisata awalnya karena banyak orang yang berswafoto di jembatan kali gawe dalam lokasi pasar kebon empring setelah jembatan kali gawe diresmikan pada februari 2018 empat bulan kemudian warga setempat memanfaatkannya dan mengembangkan menjadi lokasi wisata dengan menambah sarana dan prasarana penunjang wisata seperti taman destinasi swafoto bale di atas kali gawe,Pusat Perbelanjaan,Yogyakarta,0,44,,-7.836320499999998,110.4575806,23
161,"Bukit Paralayang, Watugupit",bukit paralayang parangtritis merupakan tempat wisata di yogyakarta tempat ini mensajikan pemandangan pantai parangtritis dari atas bukit dengan ketinggian 900 mdpl dan pemandangan matahari terbenam selain itu di bukit paralayang parangtritis terdapat olahraga ekstrem paralayang bagi wisatawan yang tertarikterdapat ahli yang mendampingi awalnya bukit ini hanya perbukitan biasa kemudian pada tahun 1991 dibuat landasan beton pertama yang digunakan untuk olahraga paralayang kemudian dilanjutkan pembangunan fasilitas pendopo tangga dan area parkir pada tahun 1998,Cagar Alam,Yogyakarta,5000,47,90.0,-8.026855099999999,110.3459122,13
162,Kampung Wisata Dipowinatan,kampung wisata dipowinatan adalah sebuah kampung yang dikembangkan oleh dinas pariwisata yogyakarta untuk tujuan pariwisata kampung tersebut merupakan salah satu dari 17 yang saat ini sedang dikembangkan oleh pemerintah kota yogyakarta pepatnya kampung dipowinatan terdapat di kelurahan keparakan kecamatan mergangsan kota yogyakarta keunggulan utama yang ditonjolkan oleh kampung itu adalah adanya konsep live in atau rekreasi yang berpadu dengan masyarakat sekitar sekaligus membaur dengan unsur budaya dan lokalitas masyarakat yang ada di dalam kampung tersebut pengunjung akan disuguhi beberapa fasilitas unik seperti berkunjung ke rumahrumah keluarga jawa dengan mengenakan pakaian adat jawa dan ditambah dengan adanya hiburan kesenian sekaligus sajian kuliner khas jawa,Budaya,Yogyakarta,220000,45,,-7.810552899999999,110.3704987,22
163,Watu Mabur Mangunan,kawasan tebing watu mabur ini terbilang belum lama dikenal oleh masyarakat hal ini memang terjadi karena dahulu potensi wisata di kawasan mangunan belum dikembangkan sedemikian rupa dahulu kawasan tebing watu mabur merupakan kawasan yang digunakan untuk perkemahan area perkemahannya sendiri cukup luas yang bisa menampung puluhan tenda besar sampai sekarang kawasan perkemahannya masih ada namun jarang digunakan untuk aktivitas perkemahan karena di yogyakarta begitu banyak spot untuk berkemah mengunjungi tebing watu mabur tidak lengkap jika tidak mencoba beberapa spot fotonya yang sekarang sangat hits spot foto yang paling terkenal ialah jalan raya landasan pacu yang ujungnya tepat menghadap jurang sehingga ketika anda foto di tempat ini seperti sedang berada di jalan yang tidak berujungx000d,Cagar Alam,Yogyakarta,2500,45,60.0,-7.947121,110.441,23
164,Pintoe Langit Dahromo,pintu langit dahromo ini menyediakan berbagai spot selfie yang hitz dan instagramable dengan latar belakang panorama keindahan sebagian kota jogja yang istimewa adapun berbagai spot foto tersebut seperti spot foto rumah dengan bungabunga disekitarnya pintu langit gardu pandang yang berbentuk love dan ada juga sayap capung pintu langit dahromo berlokasi di jl dahromo karang asem muntuk dlingo bantul daerah istimewa yogyakarta 55783 tepatnya berada di jalur wisata perbukitan sebelah selatan bukit lintang sewu untuk mencapai pintu langit ini rute perjalanan yang dilalui cukup mudah karena berada dekat dengan wisata lainnya,Cagar Alam,Yogyakarta,2500,44,60.0,-7.913608000000001,110.437783,18
165,Green Village Gedangsari,wisata green village gedangsari gunungkidul merupakan wisata alam cukup menakjubkan pesona alam berupa hamparan pepohonan hijau rindang serta udara sejuk bahkan sekarang telah hadir loh wahana flying fox terpanjang se asia tenggara berada di dataran tinggi pengunjung dapat menyaksikan panorama kota jogja klaten hingga kota solo beberapa kegiatan liburan menyenangkan dapat dilakukan ketika liburan di green village gunungkidul sepanjang jalan setapak berawal dari gerbang masuk hingga lokasi puncak tak perlu heran kalau banyak pengunjung berswafoto di sepanjang jalan hal tersebut mengingat pesona alam masih asri sehingga sangat cocok dijadikan background berswafoto bareng keluarga teman atau pun bareng pasangan tentu saja banyak pengunjung membawa tongkat selfie bahkan ada juga menggunakan pesawat drone demi merekam momen keseruan dan keindahan alam gunungkidul melalui jepretan kamerax000d,Taman Hiburan,Yogyakarta,2000,42,60.0,-7.813093999999999,110.615571,24
166,Kebun Teh Nglinggo,wisata kebun teh nglinggo adalah satusatunya kebun teh yang berada di yogyakarta sebenarnya kebun teh ini merupakan tempat mata pencaharian penduduk di sekitar pagerhajo kemudian warga mempunyai ide untuk menjadikannya sebagai tempat wisata dengan pesona alamnya kebun teh nglinggo menjadi objek wisata yang cukup terkenal di kulon progo kebun teh nglinggo terletak di wilayah perbukitan menoreh lokasinya di desa wisata nglinggo nglinggo barat pagerharjo samigaluh kabupaten kulon progo diy wisata ini menawarkan objek wisata berupa hamparan perkebunan teh dengan luas sekitar 136 hektare di ketinggian 9001000 mdpl di sana pengunjung dapat melihat para pemetik daun teh dan dapat pula ikut memanen daun teh jika kurang puas pengunjung juga dapat naik hingga puncak kendeng gunung kukusan dan akan dimanjakan dengan pemandangan alam yang memikat mata juga udara sejuk pegunungan yang masih alami dari puncak tersebut pengunjung akan disajikan dengan pemandangan delapan gunung besar yang ada di jogja dan jawa tengah pengunjung juga bisa menjelajahi kebun teh nglinggo dengan jeep ataupun motor trail meskipun buka dari pukul 06001800 wib tetapi kebun teh nglinggo dapat dijadikan objek wisata untuk berburu sunrise karena pengunjung dapat bermalam di home stay sekitar untuk harga tiket masuk objek wisata kebun teh nglinggo sebesar rp 5000 per orang,Cagar Alam,Yogyakarta,6000,45,,-7.647054,110.1414699,18
167,Geoforest Watu Payung Turunan,bagi para pemburu keindahan matahari terbit yang tinggal atau berdomisili di yogyakarta dan sekitarnya geoforest watu payung turunan merupakan tujuan yang tepat keindahan matahari terbit panorama alam dan keunikan ornamen merupakan perpaduan sempurna yang tersaji di geoforest watu payung turunan tak hanya untuk memotret obyek wisata ini juga pas untuk sekadar bersantai menikmati indahnya pagi,Cagar Alam,Yogyakarta,0,45,60.0,-7.974294,110.4364363,33
168,Pantai Timang,pantai timang adalah objek wisata berupa pantai yaitu wilayah yang menjadi batas antara lautan dan daratan yang terletak di kabupaten gunungkidul daerah istimewa yogyakarta pantai timang merupakan salah satu pantai di yogyakarta yang pasirnya berwarna putih pantai timang terletak di antara pantai siung dan pantai sundak gunungkidul aksesn menuju pantai ini cukup sulit jalan ke arah pantai ini masih banyak yang belum diaspal karena lokasi pantai ini cukup terpencil keunikan pantai ini ialah terdapat sebuah pulau yang menjadi habitat lobster laut diseberang pantaix000d,Bahari,Yogyakarta,10000,47,90.0,-8.1759266,110.6624196,22
169,Puncak Segoro,puncak segoro menjadi destinasi wisata terbaru di yogyakarta yang menawarkan sajian pesona sunset yang mempesona puncak segoro jogja sendiri berlokasi di pinggir pantai selatan yogyakarta kenapa di beri nama puncak segoro karena lokasinya berada di atas lautan dengan lanscape pemandangan alam yang luar biasa berupa tebing tinggi yang menghadap ke laut kidul membuat keindahan panorama yang di sajikan begitu istimewa,Cagar Alam,Yogyakarta,5000,42,90.0,-8.1026167,110.4562084,30
170,Candi Borobudur,borobudur bahasa jawa translit candhi barabudhur adalah sebuah candi buddha yang terletak di borobudur magelang jawa tengah indonesia candi ini terletak kurang lebih 100 km di sebelah barat daya semarang 86 km di sebelah barat surakarta dan 40 km di sebelah barat laut yogyakarta candi berbentuk stupa ini didirikan oleh para penganut agama buddha mahayana sekitar tahun 800an masehi pada masa pemerintahan wangsa syailendra borobudur adalah candi atau kuil buddha terbesar di dunia sekaligus salah satu monumen buddha terbesar di dunianmonumen ini terdiri atas enam teras berbentuk bujur sangkar yang di atasnya terdapat tiga pelataran melingkar pada dindingnya dihiasi dengan 2672 panel relief dan aslinya terdapat 504 arca buddha borobudur memiliki koleksi relief buddha terlengkap dan terbanyak di dunia stupa utama terbesar teletak di tengah sekaligus memahkotai bangunan ini dikelilingi oleh tiga barisan melingkar 72 stupa berlubang yang di dalamnya terdapat arca buddha tengah duduk bersila dalam posisi teratai sempurna dengan mudra sikap tangan dharmachakra mudra memutar roda dharmanmonumen ini merupakan model alam semesta dan dibangun sebagai tempat suci untuk memuliakan buddha sekaligus berfungsi sebagai tempat ziarah untuk menuntun umat manusia beralih dari alam nafsu duniawi menuju pencerahan dan kebijaksanaan sesuai ajaran buddha para peziarah masuk melalui sisi timur dan memulai ritual di dasar candi dengan berjalan melingkari bangunan suci ini searah jarum jam sambil terus naik ke undakan berikutnya melalui tiga tingkatan ranah dalam kosmologi buddha ketiga tingkatan itu adalah kmadhtu ranah hawa nafsu rupadhatu ranah berwujud dan arupadhatu ranah tak berwujud dalam perjalanannya para peziarah berjalan melalui serangkaian lorong dan tangga dengan menyaksikan tak kurang dari 1460 panel relief indah yang terukir pada dinding dan pagar langkannmenurut buktibukti sejarah borobudur ditinggalkan pada abad ke14 seiring melemahnya pengaruh kerajaan hindu dan buddha di jawa serta mulai masuknya pengaruh islam dunia mulai menyadari keberadaan bangunan ini sejak ditemukan 1814 oleh sir thomas stamford raffles yang saat itu menjabat sebagai gubernur jenderal inggris atas jawa sejak saat itu borobudur telah mengalami serangkaian upaya penyelamatan dan pemugaran perbaikan kembali proyek pemugaran terbesar digelar pada kurun waktu 1975 hingga 1982 atas upaya pemerintah republik indonesia dan unesco kemudian situs bersejarah ini masuk dalam daftar situs warisan duniaborobudur kini masih digunakan sebagai tempat ziarah keagamaan tiap tahun umat buddha yang datang dari seluruh indonesia dan mancanegara berkumpul di borobudur untuk memperingati trisuci waisak dalam dunia pariwisata borobudur adalah objek wisata tunggal di indonesia yang paling banyak dikunjungi wisatawan,Budaya,Yogyakarta,50000,47,120.0,-7.6078738,110.2037513,19
